phrase,concordance_score,frequency,uniqueness,wiki_score,popularity,purity,suggested_query_score,computer science,python,machine learning,artificial intelligence,ai,deep learning,algorithm,algorithms,code,architecture,api,software,framework,computer security,computer system,computer systems,label
security controls,-0.9946601898559622,-0.9990140497904856,0.8518777816672503,0.7,-0.9955480620826308,0.9999998860010644,-0.6111111111111112,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,False
complexity theory,-0.9659978675971698,-0.9950702489524279,0.6187428114217133,0.8999999999999999,-0.9937805306669247,0.9999998885768422,-0.3055555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
web usage,-0.9894367218079023,-1.0,0.8448767315097265,0.7,-0.9982197342081001,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
cryptographic schemes,-0.9545676474367211,-1.0,0.7047057058558783,0.8,-0.9993734686912626,0.9999998860010644,-0.9305555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
software developers,-0.9869127385290545,-0.9980280995809712,0.8333750062509377,0.7,-0.9735939975244373,0.9999998879128287,-0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
context-aware security,-0.8410165745856354,-1.0,0.9850977646646999,0.3999999999999999,-1.0,0.9999998860010644,-0.7777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
user interactions,-0.9878526215652556,-0.9980280995809712,0.7210081512226834,0.8,-1.0,0.9999998860010644,-0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
computer games,-0.8625949742877558,-0.97880207049544,0.9743961594239137,0.3999999999999999,-1.0,0.9999998964865289,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
decentralized systems,-0.8676979742173112,-0.9980280995809712,0.9843976596489472,0.3999999999999999,-1.0,0.9999998795533149,-0.5277777777777778,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False
mesh processing,-0.9470210542033747,-1.0,0.7637145571835775,0.7,-1.0,0.9999998860010644,0.2777777777777777,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,False
user data,-0.9779133584574293,-0.9985210746857284,0.9842976446466971,0.5,-1.0,0.9999998441858491,-0.7222222222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
multimedia applications,-0.7688338595106551,-0.9753512447621395,0.849177376606491,0.3999999999999999,-1.0,0.7525947525952661,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
automatic parallelization,-0.9589764466414655,-0.9970421493714567,0.8607791168675301,0.6000000000000001,-1.0,0.9999998860010644,0.0277777777777779,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
practical algorithms,-0.9642748195098804,-0.9955632240571851,0.5569835475321296,0.8999999999999999,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
information privacy,-0.9985095054854498,-0.9965491742666995,0.9888983347502127,0.5,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
network computing,-0.9832060012453177,-0.997535124476214,0.8735810371555734,0.6000000000000001,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
wide web,-0.9602660953884317,-0.9985210746857284,0.9505925888883333,0.5,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
context-aware applications,-0.6809281767955802,-0.9911264481143702,0.9597439615942391,0.19999999999999996,-1.0,0.9999998860010644,-0.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
images using,-0.8665769070058963,-1.0,0.953793068960344,0.3999999999999999,-1.0,0.9999998540159505,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
computer interaction,-0.9136249735833106,-0.9995070248952428,0.797069560434065,0.6000000000000001,-1.0,0.9999998860010644,-0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
image data,-0.9077471339078592,-0.9832388464382549,0.9747462119317898,0.3999999999999999,-1.0,0.9999998844699227,-0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
user profiles,-0.9911657092678643,-0.9945772738476707,0.858078711806771,0.6000000000000001,-1.0,0.9999999193332365,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
maturity model,-0.20066298342541433,-0.9960561991619423,0.4609191378706805,0.19999999999999996,-1.0,0.9999998851571199,-0.6111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
optimization methods,-0.9881946177152022,-0.9926053734286419,0.7377106565984899,0.7,-1.0,0.9999998868228634,0.5555555555555554,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,False
mobile computers,-0.9925288082083662,-0.9965491742666995,0.9393909086362955,0.5,-1.0,0.9999998860010644,-0.7569444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
component analysis,-0.737801686536784,-0.9807739709144688,0.8667800170025504,0.30000000000000004,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
case study,0.12232238053697775,-0.8353463150110919,0.9603440516077413,-0.8,-1.0,0.9999998914588486,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
write operations,-0.863097732901505,-1.0,0.904285642846427,0.3999999999999999,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
vehicular networks,-0.0005524861878453136,-0.8935173773724427,0.9334400160024006,-0.6,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
version 2.0,-0.6479688007799804,-0.9990140497904856,0.985447817172576,0.10000000000000009,-1.0,0.9999998877097145,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
local minima,-0.9538347761778396,-0.997535124476214,0.98819822973446,0.3999999999999999,-1.0,0.9999998800353216,-0.38888888888888884,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
external memory,-0.8581689029202841,-0.9965491742666995,0.8901835275291294,0.3999999999999999,-1.0,0.9999998860010644,-0.41666666666666663,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
mobile computing,-0.9582241515390687,-0.969435543505053,0.8623793569035356,0.5,-1.0,0.9999998845944902,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
agent software,-0.9900491437990293,-1.0,0.9204380657098568,0.5,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
congestion control,0.1995580110497237,-0.9684495932955386,0.39695954393158983,-0.19999999999999996,-1.0,0.9999998792823808,-0.7222222222222222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
networks using,-0.8957836580401279,-1.0,0.92153823073461,0.3999999999999999,-1.0,0.9999998603557416,-0.41666666666666674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
cross site,-0.9177255985267035,-1.0,0.9433415012251838,0.3999999999999999,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
key agreement,-0.9278938148497508,-0.9891545476953414,0.9362404360654097,0.3999999999999999,-1.0,0.9999998409903481,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
scheduling problems,-0.9354949732814056,-0.9792950456001972,0.6325448817322599,0.7,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
computational time,-0.9608817568505511,-0.9990140497904856,0.5740861129169375,0.8,-1.0,0.9999998849557359,-0.23611111111111116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
number generators,-0.7904623437045653,-0.9995070248952428,0.5027254088113218,0.7,-1.0,0.9999998860010644,-0.9722222222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
equality constraints,-0.5564149785144261,-0.9930983485333991,0.36145421813272005,0.6000000000000001,-1.0,0.9999998860010644,-0.8611111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
multi-core systems,-0.7787599754450583,-0.9940842987429135,0.9843976596489472,0.19999999999999996,-1.0,0.9999999062955234,-0.9444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
formal methods,-0.9085683262542714,-0.9684495932955386,0.7841176176426463,0.5,-1.0,0.9999998884796106,-0.16666666666666674,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
background subtraction,-0.9283375188347565,-0.9861966970667981,0.920888133219983,0.3999999999999999,-1.0,0.9999998860010644,0.33333333333333326,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False
game world,-0.9892990433351261,-1.0,0.9788968345251787,0.3999999999999999,-1.0,0.9999998790107547,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
translation system,-0.8833929151771206,-0.9995070248952428,0.8624793719057857,0.3999999999999999,-1.0,0.9999998860010644,-0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
peer-to-peer computing,-0.7152328334648776,-0.9990140497904856,0.8890333550032505,0.19999999999999996,-1.0,0.9999998860010644,-0.9166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
input data,-0.7535455943498319,-0.9965491742666995,0.9216382457368606,0.19999999999999996,-1.0,0.9999998860010644,-0.33333333333333337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
information theory,-0.9829367041440047,-0.9659847177717525,0.9151872780917139,0.3999999999999999,-1.0,0.9999998860010644,-0.4722222222222222,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False
attribute values,-0.9640474728872519,-0.9960561991619423,0.7233084962744412,0.6000000000000001,-1.0,0.9999998860010644,-0.2901234567901235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
optimization models,-0.9881946177152022,-0.9901404979048558,0.7370105515827374,0.6000000000000001,-1.0,0.9999998860010644,-0.33333333333333337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
knowledge bases,-0.9703187420314492,-0.9871826472763126,0.6110916637495625,0.7,-1.0,0.9999998860010644,-0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
runtime performance,-0.9647212456052235,-1.0,0.518227734160124,0.8,-1.0,0.9999998860010644,-0.33333333333333337,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
service attacks,-0.972312095075321,-0.9896475228000986,0.8126719007851178,0.5,-1.0,0.9999998860010644,-0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
step size,-0.8899324739103744,-0.9985210746857284,0.9367405110766616,0.30000000000000004,-1.0,0.9999998860010644,-0.11111111111111105,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False
transaction processing,-0.8135013812154697,-0.9935913236381563,0.7536630494574184,0.3999999999999999,-1.0,0.9999998860010644,-0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
kernel methods,-0.9470210542033747,-0.9871826472763126,0.7792668900335051,0.5,-1.0,0.9999998860010644,-0.08333333333333337,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False
software fault,-0.998739600067918,-1.0,0.7402110316547483,0.6000000000000001,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False
association rules,0.07265867133809478,-0.9546462903623367,0.9228384257638644,-0.7,-1.0,0.9999998860010644,0.0277777777777779,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
particle swarm,-0.5246514075243358,-0.9871826472763126,0.645346802020303,0.19999999999999996,-1.0,0.9999998860010644,-0.11111111111111105,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
software metrics,-0.9940088554523726,-0.990633473009613,0.4028604290643598,0.8999999999999999,-1.0,0.9999998860010644,-0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
private information,-0.5722967640094713,-0.9876756223810698,0.977796669500425,-0.09999999999999998,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
chosen plaintext,-0.9101456554495229,-0.9985210746857284,0.8240736110416562,0.3999999999999999,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
network model,-0.9581474416627956,-0.9886615725905842,0.9607941191178675,0.30000000000000004,-1.0,0.9999998860010644,-0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
object-oriented analysis,-0.9589764466414655,-0.9960561991619423,0.9687453117967695,0.30000000000000004,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
model checking,-0.9593185576393073,-0.9423219127434065,0.8145721858278743,0.3999999999999999,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False
transitive closure,-0.33406998158379375,-0.9970421493714567,0.6415462319347902,0.0,-1.0,0.9999998702726942,-0.33333333333333337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
active contours,-0.9680288571298115,-0.9753512447621395,0.9523428514277141,0.30000000000000004,-1.0,0.9999998860010644,-0.33333333333333337,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
input space,-0.9907899982912798,-0.9985210746857284,0.8960844126618994,0.3999999999999999,-1.0,0.9999998860010644,-0.19444444444444453,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
digital images,-0.9936381627772739,-0.9511954646290363,0.9474921238185727,0.30000000000000004,-1.0,0.9999998823872243,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
knowledge base,-0.7163323416914578,-0.9940842987429135,0.9058358753813072,0.10000000000000009,-1.0,0.9999998870097144,-0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
multimodal biometrics,-0.9101456554495229,-0.9955632240571851,1.0,0.19999999999999996,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
signature schemes,-0.5722967640094713,-0.9960561991619423,0.5606340951142672,0.30000000000000004,-1.0,0.9999998860010644,-0.8611111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
privacy enhancing,-0.9659978675971698,-0.9995070248952428,0.5560834125118768,0.7,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
robot path,-0.9610828729281768,-1.0,0.6509976496474472,0.6000000000000001,-1.0,0.9999998860010644,-0.11111111111111105,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False
data access,-0.9910869249545358,-0.9970421493714567,0.9773466019902985,0.30000000000000004,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
management support,-0.9939325531198637,-0.9995070248952428,0.9824473671050657,0.30000000000000004,-1.0,0.9999998850557357,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
security breaches,-0.9978825811158264,-0.9990140497904856,0.9850977646646999,0.30000000000000004,-1.0,0.9999998795633493,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
sensitivity analysis,-0.1434885556432518,-0.9171801824007888,0.6458468770315549,-0.30000000000000004,-1.0,0.9999998269765105,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
smart cards,-0.8105235464351487,-0.9704214937145674,0.8574286142921439,0.19999999999999996,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
parallel scheduling,-0.9938807666992441,-0.9980280995809712,0.46787018052707907,0.8,-1.0,0.9999998860010644,-0.08333333333333337,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,False
missing data,-0.056138735420503405,-0.9605619916194232,0.8812321848277243,-0.6,-1.0,0.9999998860010644,-0.7222222222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
ensemble methods,-0.6675874769797423,-0.9921123983238846,0.5111266690003502,0.3999999999999999,-1.0,0.9999998860010644,0.25,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,False
usability engineering,-0.8698849741871207,-0.997535124476214,0.4175626343951593,0.7,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
video games,-0.8539649008774781,-0.97880207049544,0.98219732959944,0.10000000000000009,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
object management,-0.9851599128348485,-0.9980280995809712,0.9323398509776466,0.30000000000000004,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
rapid prototyping,-0.7787599754450583,-0.9827458713334977,0.8095714357153574,0.19999999999999996,-1.0,0.9999998790609275,-0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
decision support,-0.7724072612470403,-0.9161942321912744,0.9362904435665351,0.0,-1.0,0.999999892906253,-0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
configuration management,-0.8410165745856354,-0.9940842987429135,0.8822823423513526,0.19999999999999996,-1.0,0.9999998726924169,-0.5833333333333334,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False
activation functions,-0.7787599754450583,-0.9995070248952428,0.623993599039856,0.3999999999999999,-1.0,0.9999998860010644,-0.4444444444444444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False
network function,-0.997525178149616,-1.0,0.9419412911936791,0.30000000000000004,-1.0,0.9999998860010644,-0.5277777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
error detection,-0.9202522462190971,-0.9921123983238846,0.7521628244236636,0.3999999999999999,-1.0,0.9999998480232182,-0.2777777777777778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False
terrorist networks,0.1995580110497237,-0.9990140497904856,0.6386457968695305,-0.6,-1.0,0.9999998860010644,-0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
logic programs,-0.9431019296981343,-0.9334483608577767,0.8129719457918687,0.30000000000000004,-1.0,0.9999998860010644,-0.36111111111111116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
recognition performance,-0.9668980497709779,-0.9995070248952428,0.8009201380207029,0.3999999999999999,-1.0,0.9999998860010644,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
large networks,-0.992516539017855,-0.9852107468572837,0.9103865579836976,0.30000000000000004,-1.0,0.9999998492806574,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
log n,-0.737801686536784,-0.988168597485827,0.9585437815672351,0.0,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
risk management,-0.4360870978225545,-0.97880207049544,0.9460419062859429,-0.30000000000000004,-1.0,0.9999998860010644,-0.6111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False
systems development,-0.9502832587915461,-0.9955632240571851,0.9732959943991599,0.19999999999999996,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
network approach,-0.997525178149616,-0.9970421493714567,0.9212881932289843,0.30000000000000004,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
artificial data,-0.9716769580760481,-1.0,0.6975546331949793,0.5,-1.0,0.9999998860010644,-0.36111111111111116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False
functional specification,-0.9858293618995403,-1.0,0.7092063809571436,0.5,-1.0,0.9999998860010644,-0.7222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
user inputs,-0.9977918846730819,-1.0,0.6179926989048357,0.6000000000000001,-1.0,0.9999998860010644,-0.05555555555555558,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
domain experts,-0.9128209294767631,-0.9970421493714567,0.8297744661699256,0.30000000000000004,-1.0,0.9999998860010644,-0.2777777777777778,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,False
